p_noshow,p_denial,appointment_value,noshow_loss,denial_loss,total_expected_loss,risk_score,risk_tier
0.5303,0.277,2223.58,1179.07,289.36,1468.42,66.0,HIGH
0.3577,0.277,2223.58,795.47,395.62,1191.09,53.6,LOW
0.5876,0.277,2223.58,1306.68,254.0,1560.68,70.2,HIGH
0.4333,0.277,2223.58,963.47,349.08,1312.55,59.0,MODERATE
0.5321,0.277,2223.58,1183.2,288.21,1471.41,66.2,HIGH
0.4398,0.277,2223.58,977.94,345.07,1323.02,59.5,MODERATE
0.5515,0.277,2223.58,1226.26,276.28,1502.54,67.6,HIGH
0.5593,0.277,2223.58,1243.54,271.49,1515.04,68.1,HIGH
0.2953,0.277,2223.58,656.64,434.08,1090.72,49.1,LOW
0.5384,0.277,2223.58,1197.09,284.36,1481.46,66.6,HIGH
0.6906,0.277,2223.58,1535.54,190.6,1726.14,77.6,CRITICAL
0.5073,0.277,2223.58,1128.12,303.47,1431.59,64.4,MODERATE
0.6072,0.277,2223.58,1350.24,241.94,1592.18,71.6,HIGH
0.5625,0.277,2223.58,1250.66,269.52,1520.19,68.4,HIGH
0.418,0.277,2223.58,929.46,358.5,1287.97,57.9,MODERATE
0.1759,0.277,2223.58,391.08,507.65,898.73,40.4,LOW
0.3968,0.277,2223.58,882.36,371.55,1253.91,56.4,MODERATE
0.564,0.277,2223.58,1254.01,268.59,1522.61,68.5,HIGH
0.4321,0.277,2223.58,960.8,349.82,1310.62,58.9,MODERATE
0.5599,0.277,2223.58,1245.05,271.08,1516.13,68.2,HIGH
0.4707,0.277,2223.58,1046.68,326.03,1372.71,61.7,MODERATE
0.4072,0.277,2223.58,905.36,365.18,1270.54,57.1,MODERATE
0.5513,0.277,2223.58,1225.96,276.36,1502.33,67.6,HIGH
0.636,0.277,2223.58,1414.26,224.2,1638.46,73.7,CRITICAL
0.6852,0.277,2223.58,1523.53,193.93,1717.46,77.2,CRITICAL
0.5076,0.277,2223.58,1128.73,303.3,1432.03,64.4,MODERATE
0.5398,0.277,2223.58,1200.35,283.46,1483.81,66.7,HIGH
0.5702,0.277,2223.58,1267.88,264.75,1532.63,68.9,HIGH
0.4137,0.277,2223.58,919.8,361.18,1280.98,57.6,MODERATE
0.4533,0.277,2223.58,1008.05,336.73,1344.78,60.5,MODERATE
0.4625,0.277,2223.58,1028.36,331.11,1359.46,61.1,MODERATE
0.2678,0.277,2223.58,595.55,451.0,1046.55,47.1,LOW
0.4781,0.277,2223.58,1063.11,321.48,1384.59,62.3,MODERATE
0.5921,0.277,2223.58,1316.66,251.24,1567.9,70.5,HIGH
0.4633,0.277,2223.58,1030.29,330.57,1360.86,61.2,MODERATE
0.4235,0.277,2223.58,941.63,355.13,1296.76,58.3,MODERATE
0.4191,0.277,2223.58,932.01,357.8,1289.81,58.0,MODERATE
0.5498,0.277,2223.58,1222.52,277.32,1499.84,67.5,HIGH
0.6661,0.277,2223.58,1481.11,205.68,1686.8,75.9,CRITICAL
0.5369,0.277,2223.58,1193.93,285.24,1479.17,66.5,HIGH
0.536,0.277,2223.58,1191.77,285.84,1477.6,66.5,HIGH
0.5368,0.277,2223.58,1193.69,285.3,1479.0,66.5,HIGH
0.5959,0.277,2223.58,1325.13,248.89,1574.02,70.8,HIGH
0.283,0.277,2223.58,629.27,441.66,1070.93,48.2,LOW
0.4779,0.277,2223.58,1062.61,321.62,1384.23,62.3,MODERATE
0.165,0.277,2223.58,366.93,514.34,881.27,39.6,LOW
0.3208,0.277,2223.58,713.41,418.36,1131.76,50.9,LOW
0.6098,0.277,2223.58,1356.0,240.34,1596.34,71.8,HIGH
0.5691,0.277,2223.58,1265.5,265.41,1530.91,68.8,HIGH
0.5173,0.277,2223.58,1150.15,297.37,1447.51,65.1,HIGH
0.4312,0.277,2223.58,958.8,350.38,1309.17,58.9,MODERATE
0.3803,0.277,2223.58,845.67,381.72,1227.38,55.2,MODERATE
0.4664,0.277,2223.58,1037.16,328.67,1365.83,61.4,MODERATE
0.2783,0.277,2223.58,618.92,444.53,1063.45,47.8,LOW
0.4201,0.277,2223.58,934.23,357.18,1291.41,58.1,MODERATE
0.6983,0.277,2223.58,1552.68,185.86,1738.54,78.2,CRITICAL
0.3945,0.277,2223.58,877.3,372.95,1250.25,56.2,MODERATE
0.4644,0.277,2223.58,1032.68,329.91,1362.59,61.3,MODERATE
0.6351,0.277,2223.58,1412.09,224.8,1636.9,73.6,CRITICAL
0.4695,0.277,2223.58,1043.92,326.8,1370.71,61.6,MODERATE
0.4172,0.277,2223.58,927.73,358.98,1286.71,57.9,MODERATE
0.2091,0.277,2223.58,464.9,487.2,952.1,42.8,LOW
0.5,0.277,2223.58,1111.82,307.99,1419.8,63.9,MODERATE
0.5233,0.277,2223.58,1163.63,293.63,1457.26,65.5,HIGH
0.6583,0.277,2223.58,1463.76,210.49,1674.25,75.3,CRITICAL
0.5489,0.277,2223.58,1220.56,277.86,1498.42,67.4,HIGH
0.4259,0.277,2223.58,947.11,353.61,1300.72,58.5,MODERATE
0.5705,0.277,2223.58,1268.48,264.59,1533.06,68.9,HIGH
0.6374,0.277,2223.58,1417.38,223.34,1640.72,73.8,CRITICAL
0.5733,0.277,2223.58,1274.77,262.84,1537.62,69.2,HIGH
0.4611,0.277,2223.58,1025.36,331.94,1357.3,61.0,MODERATE
0.5087,0.277,2223.58,1131.16,302.63,1433.79,64.5,MODERATE
0.5722,0.277,2223.58,1272.25,263.54,1535.79,69.1,HIGH
0.6211,0.277,2223.58,1381.17,233.37,1614.53,72.6,CRITICAL
0.4537,0.277,2223.58,1008.94,336.49,1345.43,60.5,MODERATE
0.5372,0.277,2223.58,1194.51,285.08,1479.59,66.5,HIGH
0.3721,0.277,2223.58,827.49,386.75,1214.24,54.6,LOW
0.5705,0.277,2223.58,1268.49,264.58,1533.07,68.9,HIGH
0.6168,0.277,2223.58,1371.5,236.05,1607.55,72.3,CRITICAL
0.4807,0.277,2223.58,1068.77,319.91,1388.68,62.5,MODERATE
0.4207,0.277,2223.58,935.38,356.86,1292.24,58.1,MODERATE
0.7092,0.277,2223.58,1576.99,179.12,1756.11,79.0,CRITICAL
0.5866,0.277,2223.58,1304.35,254.65,1559.0,70.1,HIGH
0.397,0.277,2223.58,882.66,371.47,1254.13,56.4,MODERATE
0.4718,0.277,2223.58,1049.1,325.36,1374.46,61.8,MODERATE
0.4612,0.277,2223.58,1025.55,331.88,1357.43,61.0,MODERATE
0.5626,0.277,2223.58,1251.04,269.42,1520.46,68.4,HIGH
0.5434,0.277,2223.58,1208.28,281.26,1489.54,67.0,HIGH
0.613,0.277,2223.58,1363.16,238.36,1601.52,72.0,CRITICAL
0.4372,0.277,2223.58,972.23,346.65,1318.89,59.3,MODERATE
0.5341,0.277,2223.58,1187.52,287.01,1474.53,66.3,HIGH
0.3766,0.277,2223.58,837.31,384.03,1221.34,54.9,LOW
0.6649,0.277,2223.58,1478.45,206.42,1684.87,75.8,CRITICAL
0.654,0.277,2223.58,1454.12,213.16,1667.28,75.0,CRITICAL
0.5473,0.277,2223.58,1216.86,278.89,1495.75,67.3,HIGH
0.37,0.277,2223.58,822.81,388.05,1210.86,54.5,LOW
0.6172,0.277,2223.58,1372.4,235.8,1608.2,72.3,CRITICAL
0.4342,0.277,2223.58,965.44,348.54,1313.98,59.1,MODERATE
0.588,0.277,2223.58,1307.45,253.79,1561.24,70.2,HIGH
0.4261,0.277,2223.58,947.58,353.48,1301.06,58.5,MODERATE
0.6081,0.277,2223.58,1352.26,241.38,1593.64,71.7,HIGH
0.6261,0.277,2223.58,1392.22,230.31,1622.53,73.0,CRITICAL
0.5022,0.277,2223.58,1116.66,306.64,1423.3,64.0,MODERATE
0.4317,0.277,2223.58,959.91,350.07,1309.98,58.9,MODERATE
0.491,0.277,2223.58,1091.72,313.55,1405.28,63.2,MODERATE
0.6217,0.277,2223.58,1382.37,233.04,1615.41,72.6,CRITICAL
0.6304,0.277,2223.58,1401.69,227.68,1629.37,73.3,CRITICAL
0.3637,0.277,2223.58,808.7,391.96,1200.66,54.0,LOW
0.3879,0.277,2223.58,862.47,377.06,1239.53,55.7,MODERATE
0.5433,0.277,2223.58,1208.01,281.34,1489.35,67.0,HIGH
0.4855,0.277,2223.58,1079.55,316.92,1396.47,62.8,MODERATE
0.4246,0.277,2223.58,944.24,354.41,1298.65,58.4,MODERATE
0.6957,0.277,2223.58,1546.91,187.45,1734.36,78.0,CRITICAL
0.5549,0.277,2223.58,1233.82,274.19,1508.01,67.8,HIGH
0.512,0.277,2223.58,1138.47,300.6,1439.07,64.7,MODERATE
0.6243,0.277,2223.58,1388.13,231.44,1619.57,72.8,CRITICAL
0.565,0.277,2223.58,1256.37,267.94,1524.31,68.6,HIGH
0.6738,0.277,2223.58,1498.19,200.95,1699.14,76.4,CRITICAL
0.4665,0.277,2223.58,1037.19,328.66,1365.85,61.4,MODERATE
0.1773,0.277,2223.58,394.34,506.74,901.08,40.5,LOW
0.3527,0.277,2223.58,784.37,398.7,1183.06,53.2,LOW
0.5639,0.277,2223.58,1253.92,268.62,1522.54,68.5,HIGH
0.3971,0.277,2223.58,882.9,371.4,1254.3,56.4,MODERATE
0.3842,0.277,2223.58,854.24,379.34,1233.58,55.5,MODERATE
0.4788,0.277,2223.58,1064.75,321.02,1385.78,62.3,MODERATE
0.6407,0.277,2223.58,1424.7,221.31,1646.01,74.0,CRITICAL
0.4155,0.277,2223.58,923.89,360.05,1283.93,57.7,MODERATE
0.5241,0.277,2223.58,1165.33,293.16,1458.49,65.6,HIGH
0.3635,0.277,2223.58,808.36,392.05,1200.41,54.0,LOW
0.5198,0.277,2223.58,1155.86,295.79,1451.64,65.3,HIGH
0.5538,0.277,2223.58,1231.47,274.84,1506.31,67.7,HIGH
0.4959,0.277,2223.58,1102.6,310.54,1413.14,63.6,MODERATE
0.5547,0.277,2223.58,1233.47,274.28,1507.76,67.8,HIGH
0.3199,0.277,2223.58,711.36,418.92,1130.28,50.8,LOW
0.3218,0.277,2223.58,715.57,417.76,1133.33,51.0,LOW
0.1494,0.277,2223.58,332.13,523.98,856.11,38.5,LOW
0.4674,0.277,2223.58,1039.37,328.06,1367.43,61.5,MODERATE
0.5622,0.277,2223.58,1250.16,269.66,1519.82,68.4,HIGH
0.4874,0.277,2223.58,1083.82,315.74,1399.56,62.9,MODERATE
0.4752,0.277,2223.58,1056.64,323.27,1379.91,62.1,MODERATE
0.5634,0.277,2223.58,1252.73,268.95,1521.68,68.4,HIGH
0.3989,0.277,2223.58,886.95,370.28,1257.23,56.5,MODERATE
0.5468,0.277,2223.58,1215.75,279.19,1494.94,67.2,HIGH
0.3472,0.277,2223.58,772.1,402.09,1174.2,52.8,LOW
0.2283,0.277,2223.58,507.74,475.33,983.07,44.2,LOW
0.4486,0.277,2223.58,997.48,339.66,1337.14,60.1,MODERATE
0.4682,0.277,2223.58,1041.09,327.58,1368.67,61.6,MODERATE
0.5764,0.277,2223.58,1281.68,260.93,1542.61,69.4,HIGH
0.5341,0.277,2223.58,1187.54,287.01,1474.55,66.3,HIGH
0.6331,0.277,2223.58,1407.64,226.04,1633.67,73.5,CRITICAL
0.5325,0.277,2223.58,1184.0,287.99,1471.99,66.2,HIGH
0.4564,0.277,2223.58,1014.79,334.86,1349.65,60.7,MODERATE
0.5601,0.277,2223.58,1245.38,270.99,1516.37,68.2,HIGH
0.6405,0.277,2223.58,1424.2,221.45,1645.65,74.0,CRITICAL
0.7508,0.277,2223.58,1669.49,153.5,1822.98,82.0,CRITICAL
0.4907,0.277,2223.58,1091.13,313.72,1404.85,63.2,MODERATE
0.5748,0.277,2223.58,1278.17,261.9,1540.07,69.3,HIGH
0.5054,0.277,2223.58,1123.77,304.67,1428.45,64.2,MODERATE
0.4607,0.277,2223.58,1024.31,332.23,1356.54,61.0,MODERATE
0.5281,0.277,2223.58,1174.18,290.71,1464.89,65.9,HIGH
0.5995,0.277,2223.58,1333.07,246.69,1579.77,71.0,HIGH
0.3924,0.277,2223.58,872.57,374.26,1246.83,56.1,MODERATE
0.5764,0.277,2223.58,1281.7,260.92,1542.62,69.4,HIGH
0.4829,0.277,2223.58,1073.83,318.51,1392.34,62.6,MODERATE
0.5823,0.277,2223.58,1294.7,257.32,1552.02,69.8,HIGH
0.4023,0.277,2223.58,894.51,368.18,1262.7,56.8,MODERATE
0.4826,0.277,2223.58,1073.18,318.69,1391.87,62.6,MODERATE
0.4347,0.277,2223.58,966.67,348.19,1314.87,59.1,MODERATE
0.4141,0.277,2223.58,920.67,360.94,1281.61,57.6,MODERATE
0.3495,0.277,2223.58,777.24,400.67,1177.91,53.0,LOW
0.4854,0.277,2223.58,1079.33,316.99,1396.32,62.8,MODERATE
0.2902,0.277,2223.58,645.2,437.25,1082.45,48.7,LOW
0.4743,0.277,2223.58,1054.57,323.85,1378.41,62.0,MODERATE
0.4254,0.277,2223.58,945.98,353.93,1299.91,58.5,MODERATE
0.5168,0.277,2223.58,1149.07,297.67,1446.73,65.1,HIGH
0.6718,0.277,2223.58,1493.83,202.16,1695.99,76.3,CRITICAL
0.4415,0.277,2223.58,981.61,344.06,1325.67,59.6,MODERATE
0.6218,0.277,2223.58,1382.66,232.96,1615.61,72.7,CRITICAL
0.4286,0.277,2223.58,952.98,351.99,1304.97,58.7,MODERATE
0.4163,0.277,2223.58,925.77,359.53,1285.3,57.8,MODERATE
0.4405,0.277,2223.58,979.43,344.66,1324.09,59.5,MODERATE
0.5178,0.277,2223.58,1151.36,297.03,1448.39,65.1,HIGH
0.607,0.277,2223.58,1349.63,242.11,1591.73,71.6,HIGH
0.5393,0.277,2223.58,1199.25,283.77,1483.01,66.7,HIGH
0.6096,0.277,2223.58,1355.43,240.5,1595.93,71.8,HIGH
0.5469,0.277,2223.58,1216.13,279.09,1495.22,67.2,HIGH
0.4524,0.277,2223.58,1005.86,337.34,1343.2,60.4,MODERATE
0.3287,0.277,2223.58,730.97,413.49,1144.46,51.5,LOW
0.3496,0.277,2223.58,777.47,400.61,1178.08,53.0,LOW
0.3976,0.277,2223.58,884.16,371.05,1255.21,56.4,MODERATE
0.4137,0.277,2223.58,919.95,361.14,1281.09,57.6,MODERATE
0.2889,0.277,2223.58,642.49,438.0,1080.49,48.6,LOW
0.3968,0.277,2223.58,882.43,371.53,1253.96,56.4,MODERATE
0.5776,0.277,2223.58,1284.28,260.21,1544.49,69.5,HIGH
0.6019,0.277,2223.58,1338.48,245.2,1583.67,71.2,HIGH
0.4455,0.277,2223.58,990.65,341.55,1332.2,59.9,MODERATE
0.5926,0.277,2223.58,1317.66,250.96,1568.62,70.5,HIGH
0.3972,0.277,2223.58,883.1,371.35,1254.44,56.4,MODERATE
0.4185,0.277,2223.58,930.49,358.22,1288.71,58.0,MODERATE
0.52,0.277,2223.58,1156.17,295.7,1451.87,65.3,HIGH
0.5699,0.277,2223.58,1267.2,264.94,1532.14,68.9,HIGH
0.5445,0.277,2223.58,1210.8,280.56,1491.37,67.1,HIGH
0.5148,0.277,2223.58,1144.81,298.85,1443.65,64.9,MODERATE
0.6116,0.277,2223.58,1359.86,239.27,1599.13,71.9,HIGH
0.3968,0.277,2223.58,882.24,371.58,1253.83,56.4,MODERATE
0.4451,0.277,2223.58,989.66,341.83,1331.49,59.9,MODERATE
0.579,0.277,2223.58,1287.55,259.3,1546.85,69.6,HIGH
0.477,0.277,2223.58,1060.7,322.15,1382.85,62.2,MODERATE
0.3916,0.277,2223.58,870.86,374.74,1245.59,56.0,MODERATE
0.6642,0.277,2223.58,1476.81,206.87,1683.69,75.7,CRITICAL
0.4202,0.277,2223.58,934.38,357.14,1291.52,58.1,MODERATE
0.4711,0.277,2223.58,1047.6,325.77,1373.38,61.8,MODERATE
0.7137,0.277,2223.58,1586.93,176.37,1763.3,79.3,CRITICAL
0.5383,0.277,2223.58,1197.0,284.39,1481.38,66.6,HIGH
0.4049,0.277,2223.58,900.42,366.55,1266.97,57.0,MODERATE
0.5458,0.277,2223.58,1213.66,279.77,1493.44,67.2,HIGH
0.5953,0.277,2223.58,1323.66,249.3,1572.96,70.7,HIGH
0.5052,0.277,2223.58,1123.46,304.76,1428.22,64.2,MODERATE
0.3041,0.277,2223.58,676.26,428.65,1104.9,49.7,LOW
0.4414,0.277,2223.58,981.44,344.1,1325.55,59.6,MODERATE
0.5362,0.277,2223.58,1192.26,285.7,1477.96,66.5,HIGH
0.4653,0.277,2223.58,1034.53,329.4,1363.93,61.3,MODERATE
0.599,0.277,2223.58,1331.92,247.01,1578.93,71.0,HIGH
0.401,0.277,2223.58,891.65,368.98,1260.63,56.7,MODERATE
0.4861,0.277,2223.58,1080.99,316.53,1397.51,62.8,MODERATE
0.6145,0.277,2223.58,1366.32,237.48,1603.81,72.1,CRITICAL
0.4303,0.277,2223.58,956.74,350.95,1307.68,58.8,MODERATE
0.4242,0.277,2223.58,943.25,354.68,1297.93,58.4,MODERATE
0.4674,0.277,2223.58,1039.29,328.08,1367.37,61.5,MODERATE
0.4899,0.277,2223.58,1089.3,314.22,1403.53,63.1,MODERATE
0.613,0.277,2223.58,1363.11,238.37,1601.48,72.0,CRITICAL
0.6327,0.277,2223.58,1406.79,226.27,1633.06,73.4,CRITICAL
0.6663,0.277,2223.58,1481.5,205.58,1687.07,75.9,CRITICAL
0.6525,0.277,2223.58,1450.87,214.06,1664.93,74.9,CRITICAL
0.4732,0.277,2223.58,1052.19,324.5,1376.69,61.9,MODERATE
0.5743,0.277,2223.58,1277.05,262.21,1539.26,69.2,HIGH
0.5469,0.277,2223.58,1215.98,279.13,1495.11,67.2,HIGH
0.6099,0.277,2223.58,1356.17,240.29,1596.47,71.8,HIGH
0.4975,0.277,2223.58,1106.25,309.53,1415.78,63.7,MODERATE
0.552,0.277,2223.58,1227.31,275.99,1503.3,67.6,HIGH
0.4714,0.277,2223.58,1048.25,325.59,1373.85,61.8,MODERATE
0.6328,0.277,2223.58,1407.13,226.18,1633.31,73.5,CRITICAL
0.3477,0.277,2223.58,773.19,401.79,1174.99,52.8,LOW
0.4915,0.277,2223.58,1092.82,313.25,1406.07,63.2,MODERATE
0.4381,0.277,2223.58,974.09,346.14,1320.23,59.4,MODERATE
0.5682,0.277,2223.58,1263.45,265.98,1529.43,68.8,HIGH
0.503,0.277,2223.58,1118.4,306.16,1424.56,64.1,MODERATE
0.6543,0.277,2223.58,1454.99,212.92,1667.91,75.0,CRITICAL
0.5162,0.277,2223.58,1147.72,298.04,1445.76,65.0,HIGH
0.4243,0.277,2223.58,943.43,354.63,1298.06,58.4,MODERATE
0.684,0.277,2223.58,1520.98,194.64,1715.62,77.2,CRITICAL
0.4532,0.277,2223.58,1007.71,336.83,1344.54,60.5,MODERATE
0.4199,0.277,2223.58,933.71,357.32,1291.04,58.1,MODERATE
0.5344,0.277,2223.58,1188.22,286.82,1475.04,66.3,HIGH
0.4203,0.277,2223.58,934.62,357.07,1291.69,58.1,MODERATE
0.2948,0.277,2223.58,655.41,434.42,1089.83,49.0,LOW
0.5013,0.277,2223.58,1114.69,307.19,1421.88,63.9,MODERATE
0.4741,0.277,2223.58,1054.3,323.92,1378.22,62.0,MODERATE
0.4795,0.277,2223.58,1066.23,320.62,1386.84,62.4,MODERATE
0.4407,0.277,2223.58,979.99,344.5,1324.5,59.6,MODERATE
0.4937,0.277,2223.58,1097.7,311.9,1409.6,63.4,MODERATE
0.46,0.277,2223.58,1022.76,332.66,1355.41,61.0,MODERATE
0.5027,0.277,2223.58,1117.75,306.34,1424.09,64.0,MODERATE
0.4081,0.277,2223.58,907.45,364.6,1272.05,57.2,MODERATE
0.5654,0.277,2223.58,1257.27,267.69,1524.96,68.6,HIGH
0.4498,0.277,2223.58,1000.13,338.93,1339.05,60.2,MODERATE
0.5089,0.277,2223.58,1131.54,302.52,1434.06,64.5,MODERATE
0.5605,0.277,2223.58,1246.34,270.72,1517.06,68.2,HIGH
0.601,0.277,2223.58,1336.27,245.81,1582.07,71.1,HIGH
0.3047,0.277,2223.58,677.47,428.31,1105.78,49.7,LOW
0.554,0.277,2223.58,1231.96,274.7,1506.66,67.8,HIGH
0.6602,0.277,2223.58,1467.9,209.34,1677.24,75.4,CRITICAL
0.4446,0.277,2223.58,988.67,342.1,1330.77,59.8,MODERATE
0.5467,0.277,2223.58,1215.6,279.24,1494.83,67.2,HIGH
0.4694,0.277,2223.58,1043.84,326.82,1370.66,61.6,MODERATE
0.5928,0.277,2223.58,1318.15,250.83,1568.98,70.6,HIGH
0.3195,0.277,2223.58,710.48,419.17,1129.65,50.8,LOW
0.6478,0.277,2223.58,1440.43,216.95,1657.38,74.5,CRITICAL
0.5877,0.277,2223.58,1306.87,253.95,1560.82,70.2,HIGH
0.5001,0.277,2223.58,1111.94,307.95,1419.89,63.9,MODERATE
0.6927,0.277,2223.58,1540.38,189.26,1729.64,77.8,CRITICAL
0.4622,0.277,2223.58,1027.83,331.25,1359.08,61.1,MODERATE
0.6026,0.277,2223.58,1339.98,244.78,1584.76,71.3,HIGH
0.5634,0.277,2223.58,1252.72,268.95,1521.67,68.4,HIGH
0.4695,0.277,2223.58,1043.92,326.79,1370.72,61.6,MODERATE
0.4072,0.277,2223.58,905.47,365.15,1270.62,57.1,MODERATE
0.4362,0.277,2223.58,969.9,347.3,1317.2,59.2,MODERATE
0.6215,0.277,2223.58,1381.87,233.17,1615.04,72.6,CRITICAL
0.4957,0.277,2223.58,1102.2,310.65,1412.85,63.5,MODERATE
0.4981,0.277,2223.58,1107.54,309.17,1416.71,63.7,MODERATE
0.3954,0.277,2223.58,879.25,372.41,1251.66,56.3,MODERATE
0.4661,0.277,2223.58,1036.43,328.87,1365.3,61.4,MODERATE
0.4955,0.277,2223.58,1101.86,310.74,1412.6,63.5,MODERATE
0.5224,0.277,2223.58,1161.61,294.19,1455.8,65.5,HIGH
0.5529,0.277,2223.58,1229.39,275.42,1504.8,67.7,HIGH
0.5378,0.277,2223.58,1195.73,284.74,1480.47,66.6,HIGH
0.5296,0.277,2223.58,1177.59,289.76,1467.36,66.0,HIGH
0.4449,0.277,2223.58,989.23,341.94,1331.18,59.9,MODERATE
0.6999,0.277,2223.58,1556.29,184.86,1741.15,78.3,CRITICAL
0.3849,0.277,2223.58,855.89,378.88,1234.77,55.5,MODERATE
0.3758,0.277,2223.58,835.71,384.47,1220.18,54.9,LOW
0.3496,0.277,2223.58,777.29,400.66,1177.95,53.0,LOW
0.5326,0.277,2223.58,1184.18,287.94,1472.12,66.2,HIGH
0.5341,0.277,2223.58,1187.62,286.99,1474.61,66.3,HIGH
0.5424,0.277,2223.58,1206.05,281.88,1487.93,66.9,HIGH
0.5017,0.277,2223.58,1115.59,306.94,1422.53,64.0,MODERATE
0.6279,0.277,2223.58,1396.15,229.22,1625.37,73.1,CRITICAL
0.5959,0.277,2223.58,1325.01,248.93,1573.94,70.8,HIGH
0.365,0.277,2223.58,811.62,391.15,1202.76,54.1,LOW
0.6378,0.277,2223.58,1418.22,223.11,1641.32,73.8,CRITICAL
0.429,0.277,2223.58,953.9,351.73,1305.63,58.7,MODERATE
0.5197,0.277,2223.58,1155.69,295.83,1451.52,65.3,HIGH
0.5103,0.277,2223.58,1134.71,301.64,1436.35,64.6,MODERATE
0.1991,0.277,2223.58,442.72,493.34,936.06,42.1,LOW
0.564,0.277,2223.58,1254.05,268.58,1522.64,68.5,HIGH
0.4433,0.277,2223.58,985.81,342.89,1328.7,59.8,MODERATE
0.5347,0.277,2223.58,1188.86,286.64,1475.5,66.4,HIGH
0.4109,0.277,2223.58,913.64,362.89,1276.53,57.4,MODERATE
0.5423,0.277,2223.58,1205.91,281.92,1487.83,66.9,HIGH
0.5872,0.277,2223.58,1305.66,254.29,1559.94,70.2,HIGH
0.5378,0.277,2223.58,1195.86,284.7,1480.57,66.6,HIGH
0.533,0.277,2223.58,1185.17,287.67,1472.83,66.2,HIGH
0.6065,0.277,2223.58,1348.53,242.41,1590.94,71.5,HIGH
0.5221,0.277,2223.58,1160.84,294.4,1455.25,65.4,HIGH
0.4642,0.277,2223.58,1032.2,330.04,1362.24,61.3,MODERATE
0.4083,0.277,2223.58,907.99,364.45,1272.44,57.2,MODERATE
0.3992,0.277,2223.58,887.57,370.11,1257.68,56.6,MODERATE
0.4575,0.277,2223.58,1017.3,334.17,1351.47,60.8,MODERATE
0.3244,0.277,2223.58,721.28,416.17,1137.46,51.2,LOW
0.536,0.277,2223.58,1191.88,285.81,1477.68,66.5,HIGH
0.4143,0.277,2223.58,921.29,360.77,1282.05,57.7,MODERATE
0.3634,0.277,2223.58,808.08,392.13,1200.21,54.0,LOW
0.4241,0.277,2223.58,942.94,354.77,1297.71,58.4,MODERATE
0.5668,0.277,2223.58,1260.37,266.83,1527.2,68.7,HIGH
0.4798,0.277,2223.58,1066.88,320.44,1387.31,62.4,MODERATE
0.4882,0.277,2223.58,1085.62,315.24,1400.86,63.0,MODERATE
0.5368,0.277,2223.58,1193.69,285.3,1479.0,66.5,HIGH
0.4516,0.277,2223.58,1004.11,337.82,1341.93,60.4,MODERATE
0.4302,0.277,2223.58,956.62,350.98,1307.6,58.8,MODERATE
0.4695,0.277,2223.58,1044.02,326.77,1370.79,61.6,MODERATE
0.45,0.277,2223.58,1000.69,338.77,1339.46,60.2,MODERATE
0.4107,0.277,2223.58,913.12,363.03,1276.15,57.4,MODERATE
0.5025,0.277,2223.58,1117.3,306.47,1423.76,64.0,MODERATE
0.4573,0.277,2223.58,1016.74,334.32,1351.07,60.8,MODERATE
0.4743,0.277,2223.58,1054.67,323.82,1378.49,62.0,MODERATE
0.6896,0.277,2223.58,1533.37,191.21,1724.57,77.6,CRITICAL
0.4644,0.277,2223.58,1032.69,329.9,1362.6,61.3,MODERATE
0.4133,0.277,2223.58,919.0,361.4,1280.4,57.6,MODERATE
0.5141,0.277,2223.58,1143.25,299.28,1442.53,64.9,MODERATE
0.2973,0.277,2223.58,661.17,432.83,1093.99,49.2,LOW
0.417,0.277,2223.58,927.27,359.11,1286.38,57.9,MODERATE
0.6605,0.277,2223.58,1468.78,209.1,1677.88,75.5,CRITICAL
0.599,0.277,2223.58,1331.94,247.01,1578.94,71.0,HIGH
0.5529,0.277,2223.58,1229.38,275.42,1504.8,67.7,HIGH
0.5261,0.277,2223.58,1169.81,291.92,1461.73,65.7,HIGH
0.6295,0.277,2223.58,1399.81,228.2,1628.01,73.2,CRITICAL
0.5116,0.277,2223.58,1137.64,300.83,1438.47,64.7,MODERATE
0.507,0.277,2223.58,1127.35,303.68,1431.03,64.4,MODERATE
0.4997,0.277,2223.58,1111.23,308.15,1419.38,63.8,MODERATE
0.5705,0.277,2223.58,1268.62,264.55,1533.17,69.0,HIGH
0.4022,0.277,2223.58,894.22,368.26,1262.49,56.8,MODERATE
0.4073,0.277,2223.58,905.58,365.12,1270.7,57.1,MODERATE
0.6138,0.277,2223.58,1364.73,237.92,1602.65,72.1,CRITICAL
0.2946,0.277,2223.58,655.09,434.51,1089.6,49.0,LOW
0.5166,0.277,2223.58,1148.78,297.75,1446.52,65.1,HIGH
0.4112,0.277,2223.58,914.44,362.66,1277.1,57.4,MODERATE
0.4454,0.277,2223.58,990.29,341.65,1331.94,59.9,MODERATE
0.6158,0.277,2223.58,1369.36,236.64,1606.0,72.2,CRITICAL
0.6458,0.277,2223.58,1435.99,218.18,1654.17,74.4,CRITICAL
0.6625,0.277,2223.58,1473.16,207.88,1681.04,75.6,CRITICAL
0.4528,0.277,2223.58,1006.87,337.06,1343.93,60.4,MODERATE
0.4645,0.277,2223.58,1032.86,329.86,1362.72,61.3,MODERATE
0.4833,0.277,2223.58,1074.61,318.29,1392.9,62.6,MODERATE
0.4542,0.277,2223.58,1010.04,336.18,1346.22,60.5,MODERATE
0.4891,0.277,2223.58,1087.6,314.69,1402.3,63.1,MODERATE
